dummy-y-val,sales,walmart,amazon,store,stores,retail,brands,retailer,earnings,quarter,chain,starbucks,percent,brand,analysts,cnbc,delivery,macy,online,company,revenue,customers,retailers,farmers,shares,grocery,apparel,services,fashion,nordstrom,locations,shoppers,agriculture,producers,commerce,crop,kroger,shopping,restaurant,alibaba,digital,straws,buy,expectations,sears,quarterly,agricultural,rose,clothing,prime,platform,growth,restaurants,coffee,deal,trump,google,street,grew,farm,rivals,trading,share,inventory,firm,paper,fiscal,customer,soybeans,maker,hong,kong,alberta,crops,giant,adjusted,ceo,price,soybean,chains,shop,bringing,tencent,compete,buying,line,burger,cattle,profit,feed,penney,june,expects,consumers,reported,technology,wall,farms,cramer,dunkin
9.002549143,6,0,0,0,0,7,1,0,4,4,0,0,49,1,6,0,0,0,0,14,13,3,0,1,5,0,0,7,1,0,1,0,4,1,5,0,0,0,0,0,2,0,5,2,0,0,0,3,2,4,1,36,0,0,19,50,1,1,0,0,0,7,15,1,6,2,24,2,0,2,1,1,0,0,1,0,3,5,0,0,0,4,0,0,1,3,0,0,0,1,0,11,4,0,5,16,5,0,0,0
12.60515579,4,0,4,1,0,4,0,0,29,5,0,3,40,1,1,8,0,0,0,22,0,0,0,0,4,0,0,1,3,0,0,1,0,3,0,0,0,1,0,0,0,0,2,1,0,1,2,2,0,2,0,9,0,0,7,5,3,3,1,0,1,3,7,0,5,5,0,0,0,0,3,1,2,0,0,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,7,1,3,1,0,0
8.139163779,3,0,1,2,2,4,5,2,2,0,1,0,10,3,4,3,0,0,4,25,0,3,1,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,4,1,0,0,0,4,0,0,3,4,0,0,7,2,2,0,0,0,0,3,1,0,3,1,0,4,0,0,10,6,0,0,1,0,11,4,0,0,1,0,0,2,0,1,0,0,4,0,0,4,0,6,0,7,0,0,7,0
9.706114652,0,0,0,0,0,0,1,0,4,4,0,0,15,0,11,1,0,0,1,19,3,0,0,0,4,0,0,4,3,0,1,0,0,0,0,0,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,22,0,0,3,0,0,4,0,0,0,5,6,0,5,0,3,0,0,1,14,13,0,0,1,0,4,10,0,0,1,0,4,0,1,0,0,0,2,0,0,0,1,0,2,3,3,0,0,0
7.922319389,9,0,0,0,0,1,0,0,28,9,0,0,13,0,5,0,0,0,0,20,6,0,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,11,0,4,0,1,0,1,0,20,0,0,10,9,0,3,0,0,1,14,20,0,1,0,3,0,0,0,1,1,0,0,2,2,1,13,0,1,0,1,0,0,1,5,0,0,6,0,0,0,1,0,5,3,2,0,0,0
9.721273014,9,1,0,0,0,0,1,0,12,3,0,1,52,0,7,0,0,0,0,20,15,4,1,0,11,0,0,4,0,0,0,0,0,1,1,0,1,1,0,0,1,0,6,4,0,0,0,4,0,3,0,14,0,1,12,21,1,2,2,0,5,7,11,0,8,2,1,0,0,4,3,2,0,0,0,0,7,13,0,1,1,0,0,0,5,2,0,0,5,0,0,1,1,1,2,5,1,0,0,0
11.93051159,8,0,2,0,0,1,0,0,17,5,4,0,37,0,0,30,0,0,4,18,2,1,0,0,4,0,0,5,0,0,0,0,0,4,0,1,0,0,0,3,7,0,3,6,0,1,0,2,0,2,0,27,0,1,4,13,1,2,2,0,0,3,11,0,0,0,3,0,0,2,1,1,1,0,3,0,0,7,0,0,0,1,0,0,3,6,0,0,1,2,0,0,2,2,2,1,2,0,0,0
7.368644401,15,0,5,1,6,2,1,2,9,28,0,0,33,4,9,0,0,0,6,15,17,14,2,0,6,0,0,4,0,0,1,0,0,0,0,0,0,3,0,0,8,0,2,2,1,9,0,6,0,0,1,18,0,1,1,0,1,3,1,0,2,23,18,0,5,0,1,6,0,1,0,0,0,0,0,4,8,4,0,0,1,1,0,1,1,3,0,0,10,0,1,1,2,0,7,7,5,0,0,0
11.70379881,29,5,19,3,6,7,3,1,15,9,1,10,58,5,6,3,2,0,0,25,7,6,5,1,9,1,0,3,5,0,1,3,0,3,2,0,0,0,1,0,1,0,8,13,0,1,1,6,1,5,3,30,0,2,4,9,1,7,2,0,1,8,8,0,4,5,11,4,0,1,28,21,0,1,0,0,3,24,0,0,1,0,0,1,4,12,1,0,5,1,0,5,6,4,6,10,5,0,0,0
14.2392361,8,0,0,0,0,0,3,0,11,5,1,1,36,0,3,2,0,0,0,6,3,1,1,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,4,0,0,1,10,0,0,3,12,0,1,0,0,4,6,5,0,0,0,1,0,0,1,10,7,0,0,0,0,3,4,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,6,2,0,0,0
6.21720262,32,0,5,5,20,4,46,3,7,5,0,0,30,7,2,19,2,0,19,23,3,4,8,1,2,0,11,4,7,0,10,5,0,1,4,0,0,2,0,40,2,0,5,0,0,0,0,1,4,0,3,13,0,0,7,13,0,1,0,0,1,1,0,2,1,0,4,6,0,1,1,1,0,0,0,1,5,1,0,2,1,0,0,1,3,2,0,0,1,0,0,4,4,11,2,4,1,0,0,0
11.58543375,7,6,8,3,1,5,0,3,3,4,2,0,43,0,7,4,3,0,4,26,7,1,1,0,3,0,0,8,0,0,1,0,0,0,1,0,0,0,2,5,3,0,12,0,0,1,0,2,0,1,6,26,1,0,4,0,4,3,2,1,3,1,5,0,15,0,8,0,0,1,4,2,0,0,2,0,11,7,0,1,0,2,0,2,5,3,0,0,0,0,0,4,0,2,2,7,2,0,0,0
10.06323069,6,0,0,0,0,2,3,2,15,16,3,0,39,2,7,0,0,0,3,25,5,3,0,2,12,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,9,4,0,3,0,2,0,2,5,15,0,1,8,3,0,3,0,1,2,8,15,0,8,3,4,0,0,2,0,0,0,0,1,0,3,13,0,2,1,1,0,0,5,3,0,0,7,0,0,5,3,0,6,10,4,0,0,0
15.26558499,7,0,3,0,0,0,1,0,7,12,1,0,26,0,11,0,0,0,3,22,6,2,1,5,1,0,0,6,0,0,0,1,2,0,1,0,0,0,0,0,13,0,6,3,0,1,1,6,0,1,1,12,0,0,7,14,2,2,2,0,0,4,15,0,1,2,10,0,0,0,2,2,0,2,0,0,3,7,0,0,0,1,0,1,2,0,0,0,7,0,0,0,4,6,2,21,2,0,0,0
14.7790927,5,0,3,3,8,0,0,1,8,10,2,0,19,1,6,0,0,0,1,22,8,2,2,2,11,0,0,7,0,0,2,0,0,0,1,0,0,0,2,0,1,0,1,2,0,4,0,3,0,13,6,16,1,0,7,11,5,5,2,0,1,2,3,0,1,2,7,0,0,2,0,0,0,0,0,0,2,4,0,2,2,0,0,1,3,2,0,0,3,1,0,6,2,0,1,11,7,0,0,0
17.40705529,3,0,1,1,0,1,0,0,1,8,1,0,26,0,5,1,0,0,2,3,5,0,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,1,0,20,0,0,4,16,1,0,1,0,0,1,3,0,2,2,6,0,1,0,0,0,0,0,1,0,0,15,0,0,0,0,0,2,1,7,0,0,2,0,0,3,1,2,2,2,1,1,0,0
12.70951179,2,1,2,0,1,2,1,0,9,3,1,0,22,0,3,0,0,0,2,6,2,1,0,0,0,3,0,1,1,0,1,0,0,0,1,0,0,0,2,2,0,0,2,6,0,0,0,0,0,5,3,5,1,0,14,16,8,0,1,0,0,6,2,0,5,1,1,4,0,1,0,0,0,0,0,0,3,5,0,2,1,0,3,0,1,0,0,0,1,0,0,2,1,6,3,14,0,0,0,0
13.15496528,3,0,0,0,0,1,0,0,2,2,0,0,9,0,0,0,1,0,3,6,0,5,0,0,2,1,0,1,0,0,0,0,1,3,2,0,0,0,0,0,2,0,2,1,0,0,0,3,0,0,2,1,0,0,5,8,0,1,1,1,0,2,1,3,3,3,0,5,0,0,7,7,0,0,1,0,0,3,0,0,0,0,0,0,1,3,0,0,1,1,0,2,0,3,0,2,1,0,0,0
10.19687251,2,2,3,1,0,2,0,1,5,7,0,0,64,0,1,0,2,0,7,10,5,2,1,0,5,1,0,16,1,0,6,0,0,0,9,0,0,1,1,6,10,0,3,4,0,3,0,8,1,4,5,14,0,0,7,29,1,5,1,0,1,7,11,0,16,2,1,4,6,2,5,5,0,0,1,1,1,5,0,1,1,0,4,0,1,6,0,0,4,1,0,3,1,8,5,12,9,0,0,0
8.845676142,11,18,2,2,7,6,6,1,7,6,2,16,16,19,4,2,0,0,0,18,0,2,2,0,7,0,0,2,6,0,0,1,0,0,0,0,0,0,0,2,4,0,6,5,0,0,0,0,0,0,1,20,0,1,3,2,5,1,0,0,1,2,9,1,6,1,0,2,0,0,0,0,0,0,3,1,6,3,0,0,0,1,1,1,2,3,0,0,2,0,0,2,2,3,6,6,0,0,0,0
9.204730379,1,0,0,0,0,0,0,0,5,5,0,0,15,0,1,3,0,0,0,12,0,0,0,0,7,0,0,3,2,0,0,0,0,0,1,2,0,0,0,0,8,0,46,0,0,0,0,0,0,4,0,4,0,0,6,11,2,0,1,11,2,8,0,0,0,0,2,0,1,1,0,0,0,1,0,0,6,7,0,0,0,0,0,0,17,0,0,0,1,0,0,1,0,2,2,3,0,0,0,0
13.27166013,3,2,1,1,1,0,0,0,1,1,1,1,16,1,1,0,1,0,2,20,1,3,3,0,1,1,0,4,0,0,0,0,0,0,4,0,0,1,0,3,6,0,4,2,0,0,2,0,1,5,0,4,0,2,10,30,0,1,4,0,1,3,2,0,2,0,1,0,1,1,1,1,0,0,0,0,1,2,0,1,0,2,1,4,3,5,0,0,0,0,0,1,0,5,3,6,1,0,0,0
11.34783265,3,2,0,2,0,0,2,0,4,1,2,0,31,0,2,0,0,0,4,11,3,2,0,0,8,0,0,2,2,0,0,0,1,1,1,0,0,0,2,0,0,0,3,2,0,0,2,6,0,3,0,13,0,0,5,5,0,3,1,0,0,1,4,0,2,0,4,1,0,1,0,0,0,0,0,9,7,10,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,2,8,2,3,0,0,0
8.992827535,4,2,1,0,4,2,6,2,1,2,2,0,8,0,5,23,1,0,4,34,1,12,0,0,7,2,0,7,1,0,0,0,0,4,8,1,0,1,1,13,3,0,12,4,0,1,0,6,0,3,4,14,0,0,15,12,4,9,6,2,5,3,7,0,34,3,1,1,2,0,36,29,0,0,3,1,6,13,1,2,0,1,2,1,4,1,2,0,4,0,0,9,0,2,1,50,5,2,0,0
5.728114686,3,0,0,0,1,1,1,0,0,1,1,0,11,0,2,2,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,6,0,4,0,6,0,0,3,5,0,1,0,0,2,1,6,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,0,0,0,2,0,0,1,3,0,0,0,0,0,4,1,1,0,0,2,0,0,0
8.217007963,1,0,0,0,0,1,0,0,2,1,0,0,9,0,2,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,3,0,0,11,25,0,1,0,0,0,1,3,0,2,0,1,0,0,2,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,1,2,1,0,0,0
11.84478256,6,0,3,1,0,2,0,6,1,7,0,1,11,3,9,0,0,0,0,22,10,3,1,0,2,0,1,2,1,0,0,0,0,0,6,0,0,0,0,0,3,0,0,1,0,1,0,3,0,6,2,8,0,0,6,6,0,3,0,0,2,4,11,0,5,0,1,1,0,3,5,5,0,0,1,1,21,2,0,0,0,0,0,0,2,3,1,0,1,0,0,1,0,2,9,16,1,0,0,0
6.860470595,7,0,4,6,4,3,1,2,1,7,1,0,43,0,1,1,2,0,6,5,4,4,6,0,1,0,0,3,0,0,0,1,0,13,1,0,0,2,0,0,4,0,6,1,0,1,0,4,0,2,0,19,0,0,4,11,1,0,2,0,2,4,2,0,4,0,1,1,0,0,1,1,0,0,3,1,1,5,0,1,0,1,0,0,1,3,0,0,1,0,0,6,2,8,2,6,1,1,0,0
7.528208898,1,0,0,2,1,2,0,2,1,10,0,0,25,1,4,4,2,0,4,14,4,4,0,0,16,0,0,2,2,0,0,1,1,3,1,0,0,0,1,0,8,0,2,1,0,0,1,5,9,2,0,9,0,0,11,30,0,3,1,0,0,5,8,0,2,2,3,2,1,2,7,6,0,0,1,0,4,12,0,1,1,0,0,2,0,7,0,0,0,0,0,3,2,1,4,15,1,0,0,0
8.879615481,2,0,0,1,1,3,0,0,8,2,5,0,31,2,1,2,0,0,1,22,1,1,2,0,5,0,0,2,1,0,0,0,1,2,7,0,0,0,0,0,1,0,8,1,0,1,1,0,1,1,2,7,0,0,16,40,0,0,0,3,0,7,3,0,6,0,4,0,2,1,5,5,1,0,0,0,3,2,0,0,0,1,0,0,3,3,0,0,1,0,0,3,1,0,3,3,0,0,0,0
6.885145131,0,0,4,0,1,0,0,0,0,7,0,0,23,0,5,1,0,0,2,1,2,3,0,6,1,1,0,7,0,0,0,0,2,0,0,0,0,1,1,0,1,0,3,2,0,0,0,1,1,2,1,13,0,0,1,8,1,0,0,2,1,0,5,0,0,3,18,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0
10.30089003,2,0,0,0,0,0,0,0,0,1,0,0,21,0,2,6,0,0,0,13,1,0,0,0,2,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,2,0,5,1,0,0,0,2,0,2,3,3,0,0,6,30,0,5,0,0,0,0,2,1,2,1,2,1,0,1,0,0,0,0,0,0,10,9,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,1,5,8,4,0,0,0
12.1510583,13,1,0,0,6,4,11,1,4,5,1,0,32,7,7,0,1,0,9,52,12,2,3,0,8,0,0,6,3,0,3,0,0,1,4,0,0,0,2,0,2,0,3,5,0,1,1,1,0,0,3,11,0,0,11,14,0,3,0,3,3,1,10,0,7,1,2,9,0,0,0,0,0,0,1,2,6,12,0,0,0,1,0,0,2,7,0,0,6,0,0,8,0,15,1,6,2,3,0,0
9.902233356,8,0,0,4,1,2,4,4,6,8,2,0,20,5,5,18,2,0,0,28,6,2,1,1,4,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,3,0,3,2,0,0,0,1,2,5,2,10,0,1,9,15,0,10,3,2,2,6,5,0,6,3,4,0,0,0,1,1,0,0,3,0,3,2,0,0,0,1,0,1,0,3,0,1,2,0,0,5,0,0,9,21,5,0,0,0
8.977695542,9,0,0,0,3,0,1,3,4,4,0,0,12,0,4,2,0,0,1,17,11,3,2,0,1,0,3,2,1,0,1,0,0,7,2,0,0,0,0,0,0,0,3,4,0,5,0,2,1,3,1,4,0,0,14,15,0,2,1,6,2,9,18,1,4,3,4,2,0,0,0,0,0,0,2,4,7,6,0,0,1,2,0,1,1,7,0,4,7,0,0,6,0,0,6,4,3,0,0,0
10.86333043,5,1,3,3,11,1,1,0,2,3,4,14,26,1,3,0,1,0,1,10,2,8,1,0,3,0,0,9,0,0,0,0,0,4,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,4,3,12,0,16,8,2,6,0,2,0,0,0,1,0,1,1,4,3,0,2,1,1,0,0,1,1,0,4,0,2,1,0,6,1,2,4,0,0,1,0,0,0,0,0,1,12,0,0,0,0
8.7254052,8,0,3,0,0,0,0,0,0,1,0,0,4,0,3,1,1,0,2,14,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,1,7,12,0,0,6,3,35,3,0,0,2,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,1,3,7,3,0,0,0
20.0305561,12,0,1,0,6,1,1,3,7,5,0,0,24,1,5,0,1,0,1,15,5,3,1,0,7,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,7,0,3,0,23,1,0,8,16,0,3,2,0,5,2,9,0,5,4,5,3,0,0,0,0,0,0,0,1,10,5,0,0,0,1,0,0,4,6,0,0,3,0,0,5,1,1,2,2,3,0,0,0
9.325027088,2,1,0,2,0,0,1,2,1,3,3,1,12,3,3,1,1,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5,1,13,0,16,5,24,0,1,2,1,1,0,1,0,0,1,3,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,2,6,3,1,0,0,1,0,3,1,2,0,0,1,0,0,0
10.25001182,5,0,0,1,0,0,0,0,2,0,2,0,16,0,11,0,0,0,3,1,2,2,1,4,7,0,0,5,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,2,0,0,13,6,0,2,0,0,1,4,5,0,0,0,9,1,0,0,0,0,0,1,0,0,4,10,0,0,0,0,0,1,0,1,0,0,2,1,0,3,0,0,2,1,2,1,0,0
13.89478598,6,1,1,2,3,5,0,0,8,5,0,0,17,0,1,5,0,0,1,26,0,2,2,0,3,0,0,11,0,0,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,0,5,0,1,1,5,0,0,4,8,0,3,1,3,1,1,4,0,6,0,0,2,1,2,0,0,0,0,0,0,4,0,0,0,0,0,3,0,2,1,0,1,1,1,1,3,0,1,5,2,3,0,13,0
11.17435892,11,1,0,3,5,1,0,0,4,9,2,5,37,2,6,3,0,0,2,35,1,1,1,0,10,0,0,7,1,0,0,0,0,2,6,0,0,0,0,0,8,0,3,2,0,1,0,9,0,13,5,16,0,1,6,28,1,5,3,1,0,9,11,0,14,1,4,2,1,0,0,0,2,0,0,2,4,5,1,2,0,0,0,0,3,1,0,0,1,0,1,6,1,1,7,22,3,0,0,0
10.29138315,7,0,13,1,0,0,0,0,4,5,0,0,3,1,4,0,2,0,1,19,4,5,2,0,2,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,3,0,5,0,2,0,0,4,15,1,1,2,0,1,10,1,1,5,0,1,0,0,1,7,7,0,0,1,1,2,9,0,1,1,2,0,1,3,2,0,0,5,0,0,5,1,1,1,5,1,0,0,0
8.113363807,2,1,2,1,1,0,0,0,2,0,3,0,8,0,1,0,0,0,0,10,2,0,1,2,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,2,0,0,1,3,1,1,2,2,0,0,3,0,0,1,3,1,0,4,4,0,4,3,1,0,0,0,0,0,0,0,2,0,4,3,0,0,0,0,0,0,6,0,0,1,1,0,0,1,0,0,1,3,0,0,0,0
6.745384017,3,2,0,1,0,2,1,0,1,11,0,0,46,1,0,2,0,0,0,17,1,0,0,4,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,4,0,12,0,0,4,15,0,2,4,0,0,7,2,0,3,1,0,0,0,1,1,0,0,0,0,2,2,7,0,0,0,0,0,0,2,2,0,0,1,0,0,3,0,3,7,3,1,0,0,0
9.519863597,0,4,7,4,0,4,1,1,7,9,0,2,40,3,0,25,0,0,3,13,5,8,1,0,2,0,0,10,1,0,0,0,0,4,2,0,0,0,0,0,3,0,3,2,0,0,0,3,0,0,0,16,1,0,9,56,0,3,2,1,1,7,3,0,5,0,10,0,0,1,1,1,0,0,1,0,3,6,0,1,0,3,0,0,2,5,0,0,7,0,0,3,0,1,2,14,5,0,0,0
12.71580445,11,0,3,0,2,7,4,3,1,4,1,0,45,17,7,4,1,0,0,16,0,0,1,0,13,0,2,0,0,0,1,0,0,2,0,0,0,0,1,7,0,0,6,4,0,1,0,3,3,3,1,14,0,0,2,3,0,2,0,1,0,4,8,2,3,0,6,1,0,0,4,3,0,0,3,2,11,8,0,1,0,0,3,1,5,1,0,0,1,0,0,9,2,2,1,6,2,0,0,2
9.850612961,8,0,1,0,2,2,1,3,1,3,0,0,25,2,10,3,1,0,1,26,4,2,3,0,5,1,5,4,0,0,0,0,0,4,2,0,0,0,0,0,0,0,4,0,0,2,3,2,0,5,1,14,0,0,17,15,0,2,0,1,1,4,18,1,2,1,1,3,0,1,0,0,0,0,0,2,7,18,0,1,1,1,0,4,3,4,0,0,4,0,0,7,1,2,2,7,3,1,0,0
23.80649792,3,0,0,0,0,2,0,1,1,4,1,0,19,0,1,0,5,0,4,24,0,3,0,0,8,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,3,2,0,4,2,2,0,0,0,11,0,0,1,13,0,2,0,1,2,10,3,0,0,1,1,0,1,2,1,1,0,0,1,0,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,3,2,10,3,0,0,0
8.828087299,6,0,2,0,0,1,4,0,4,3,0,0,12,5,5,0,1,0,6,29,9,7,0,1,4,0,0,8,0,0,0,1,0,0,1,0,0,0,0,2,5,0,2,0,0,1,0,0,0,4,2,9,0,0,15,7,1,1,0,0,6,2,6,0,0,1,6,2,0,2,0,0,0,0,1,0,19,9,0,0,0,0,10,2,0,3,0,0,4,0,0,4,2,5,0,24,1,0,0,0
12.1994484,3,0,1,0,2,1,1,1,3,2,5,1,39,4,2,1,2,0,5,17,0,3,0,1,3,1,0,1,3,0,0,1,5,1,1,1,0,0,1,0,0,0,9,0,0,0,3,2,0,1,1,15,0,1,8,9,2,5,2,1,1,5,1,0,5,1,2,1,3,0,1,1,1,0,0,0,5,11,1,0,2,2,0,0,3,2,0,0,0,0,0,5,0,1,4,4,2,0,1,0
11.45698237,5,0,0,0,0,1,3,0,3,1,1,0,11,1,3,1,0,0,6,11,2,2,0,2,9,0,0,2,0,0,0,0,0,12,1,0,0,0,0,0,1,0,2,4,0,0,0,2,1,3,3,8,0,0,10,23,2,1,2,0,0,3,6,0,2,5,2,0,0,0,0,0,0,0,2,0,2,5,0,1,1,0,0,1,0,3,0,0,1,1,0,5,1,3,0,5,1,0,0,0
10.9982995,5,0,3,1,0,2,5,0,4,1,2,0,9,2,2,0,1,0,3,17,0,5,0,2,9,0,0,13,0,0,0,0,0,9,1,0,0,0,3,0,2,0,4,3,0,0,0,3,1,3,0,20,3,0,24,16,23,0,2,0,4,5,6,0,5,1,4,1,0,0,3,2,0,1,1,0,2,7,0,2,0,0,0,1,1,4,0,0,2,1,0,4,0,6,2,9,0,0,0,0
19.75464391,5,0,1,1,0,5,2,0,1,0,0,3,7,0,3,9,0,0,0,15,0,2,1,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,1,0,1,0,8,0,0,2,2,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,1,6,2,1,0,3,0,0,3,0,0,1,4,6,0,0,0
